,xmf,flux_8p4GHz_med_bres,flux_8p4GHz_upp_bres,flux_8p4GHz_low_bres,flux_8p4GHz_med_agn,flux_8p4GHz_upp_agn,flux_8p4GHz_low_agn,flux_8p4GHz_med_tot,flux_8p4GHz_upp_tot,flux_8p4GHz_low_tot,flux_8p4GHz_med_dale,flux_8p4GHz_upp_dale,flux_8p4GHz_low_dale,flux_5GHz_med_bres,flux_5GHz_upp_bres,flux_5GHz_low_bres,flux_5GHz_med_agn,flux_5GHz_upp_agn,flux_5GHz_low_agn,flux_5GHz_med_tot,flux_5GHz_upp_tot,flux_5GHz_low_tot,flux_5GHz_med_dale,flux_5GHz_upp_dale,flux_5GHz_low_dale,flux_3GHz_med_bres,flux_3GHz_upp_bres,flux_3GHz_low_bres,flux_3GHz_med_agn,flux_3GHz_upp_agn,flux_3GHz_low_agn,flux_3GHz_med_tot,flux_3GHz_upp_tot,flux_3GHz_low_tot,flux_3GHz_med_dale,flux_3GHz_upp_dale,flux_3GHz_low_dale,flux_1p4GHz_med_bres,flux_1p4GHz_upp_bres,flux_1p4GHz_low_bres,flux_1p4GHz_med_agn,flux_1p4GHz_upp_agn,flux_1p4GHz_low_agn,flux_1p4GHz_med_tot,flux_1p4GHz_upp_tot,flux_1p4GHz_low_tot,flux_1p4GHz_med_dale,flux_1p4GHz_upp_dale,flux_1p4GHz_low_dale,flux_610MHz_med_bres,flux_610MHz_upp_bres,flux_610MHz_low_bres,flux_610MHz_med_agn,flux_610MHz_upp_agn,flux_610MHz_low_agn,flux_610MHz_med_tot,flux_610MHz_upp_tot,flux_610MHz_low_tot,flux_610MHz_med_dale,flux_610MHz_upp_dale,flux_610MHz_low_dale,flux_325MHz_med_bres,flux_325MHz_upp_bres,flux_325MHz_low_bres,flux_325MHz_med_agn,flux_325MHz_upp_agn,flux_325MHz_low_agn,flux_325MHz_med_tot,flux_325MHz_upp_tot,flux_325MHz_low_tot,flux_325MHz_med_dale,flux_325MHz_upp_dale,flux_325MHz_low_dale,flux_150MHz_med_bres,flux_150MHz_upp_bres,flux_150MHz_low_bres,flux_150MHz_med_agn,flux_150MHz_upp_agn,flux_150MHz_low_agn,flux_150MHz_med_tot,flux_150MHz_upp_tot,flux_150MHz_low_tot,flux_150MHz_med_dale,flux_150MHz_upp_dale,flux_150MHz_low_dale
16,-1.875,11.22736289666507,11.23071065249076,11.224665180304921,10.262818942538509,10.271138489202045,10.253787941678622,11.272268935157355,11.275506482075233,11.27151192638116,11.697350515787067,11.698883670639207,11.69684900263064,11.431359454216315,11.432308031383663,11.428797544443862,10.61103480296879,10.612359970795596,10.604652630658817,11.493756262111093,11.494077065543934,11.490608649870094,11.868854516301056,11.86935081555768,11.868202347508237,11.625937721846295,11.627329579330647,11.624448500000861,10.928687347782699,10.93183401201987,10.926960288089923,11.706385349051814,11.70771300422363,11.70543850315392,12.092210127600278,12.092644993362944,12.091402022408529,11.906225164406791,11.907359333527763,11.905776366790034,11.374784909941765,11.376435351660692,11.37154229758878,12.02035511197969,12.021083391359383,12.018576122459566,12.317865048942766,12.318519432164493,12.317146057851081,12.194101679661298,12.194394116305828,12.192904526715525,11.782990006032101,11.783657448401941,11.781489572656303,12.338134803217352,12.338813457203221,12.337090135883848,12.571750767828235,12.571939712407842,12.571397967824085,12.39481929968176,12.395467554273823,12.394223162759504,12.019948164238908,12.020854824540493,12.0193231897412,12.548177384990119,12.54837470743518,12.547224528995883,12.746252370778812,12.746618040878644,12.745776668125462,12.612750725083027,12.612957287881144,12.612303503370288,12.24705612625118,12.247497975601762,12.246325576959176,12.765390757215425,12.765677301118586,12.765122457568385,12.931486888939693,12.93172413856876,12.931293997017193
17,-1.625,10.685843069267763,10.690216967812582,10.683298594251399,9.748256860610008,9.764244381687364,9.741137600453037,10.734260456648343,10.736359981346403,10.733434256312616,11.117623987072816,11.118464745185936,11.116465124789768,10.89376090985633,10.895920930879297,10.891163836647545,10.125741685459957,10.1311674690793,10.121440035712494,10.962465934090254,10.964951490385726,10.95887394187194,11.297130639858112,11.298654716667523,11.294452187723058,11.096629136377315,11.098993907933389,11.093577492543185,10.465972885633494,10.472720274108323,10.462199779424855,11.189028863090615,11.190579203350442,11.186093081974763,11.536696069405721,11.538346025654157,11.536170189935989,11.389687786324325,11.390531216043751,11.38753930129546,10.93735089465236,10.940511987791682,10.933356048913167,11.523986604850279,11.5247993852323,11.521253402235619,11.783158840773583,11.783657678166252,11.782773754341145,11.695775143709582,11.696321466428568,11.694716696422796,11.375946294096469,11.377549640334285,11.374489557224624,11.867394622683031,11.86819832181666,11.86618788633824,12.074325560377112,12.074942311318559,12.07368060749244,11.913744268827969,11.914020756328336,11.91350241325778,11.648244079122808,11.649290180449045,11.647542462602885,12.10349953700887,12.103783569844976,12.103266373609062,12.28077259798373,12.281331432128395,12.280347897134932,12.161637602231286,12.162107348469513,12.161062681266829,11.905553797437724,11.90617955478173,11.904270790123004,12.352394233967733,12.35290121363335,12.351944403265186,12.515613302213385,12.516125493067397,12.515064251025251
18,-1.375,10.133846121420675,10.136234642440261,10.129863767900687,9.278786045980237,9.285811076159387,9.271056724600365,10.195720836372777,10.19938641207358,10.190119436384384,10.5242804434811,10.526100041913413,10.521640542276561,10.349580095408571,10.351412023678261,10.347685534779172,9.667915216062324,9.671932709553673,9.660021023165168,10.430122281867671,10.43416283752849,10.42815650056816,10.714777135961368,10.716687089602038,10.711339999684354,10.554269549575524,10.555994727991404,10.552971260403039,9.993116581667707,10.001441282908154,9.990370395658074,10.664621347547047,10.666653323491454,10.661978126426709,10.965514933154056,10.966154614873446,10.964457750486524,10.857945131480712,10.860361969228537,10.85614363293619,10.476516159600841,10.4787157674755,10.472826921198605,11.011399327793017,11.014329971206925,11.009504514835838,11.226667294811717,11.228371377872186,11.225427417315808,11.180489646969828,11.181201458586985,11.179551441881916,10.955515617029027,10.957145558659843,10.9536967251419,11.386200077042432,11.38703767006573,11.38536992224698,11.543025697800061,11.54321871112899,11.54227377724033,11.412816754828,11.414186426544898,11.411134650841728,11.262236371137035,11.26403279520039,11.261060795966895,11.647783702509503,11.648367341807328,11.646999267480227,11.778671508587733,11.779319477678419,11.778000262887648,11.682411476792636,11.68295849795625,11.68162397447256,11.552454023842891,11.552949624966827,11.552265714904946,11.923623656248472,11.924604943790046,11.923314328636769,12.054997301299837,12.055803960230278,12.054711885949834
19,-1.125,9.5693083389117,9.573974625962295,9.562234716361187,8.792428815591693,8.80818152150575,8.784036390536393,9.639944405684334,9.642555982405682,9.633430832968674,9.950151092477117,9.954666303290097,9.945903781614714,9.790171833392423,9.794598323377693,9.784911159614122,9.127581072858591,9.142231327494,9.121695281562536,9.880013257506974,9.884937919695375,9.876111991017618,10.135213415059594,10.138121081728507,10.132463470277324,10.00997572384803,10.011494167248333,10.000654092321486,9.524527455580465,9.529679809898369,9.5175950746409,10.134394733901482,10.135551143455466,10.131781657329022,10.383449019407555,10.385251687922711,10.380733232377848,10.321066725115319,10.322976948872496,10.317979069680787,10.015232378294817,10.019198459957469,10.010207352948312,10.49727416873539,10.499777829148389,10.494685603891197,10.656491142592142,10.658618700894296,10.65576192308509,10.650679071093064,10.651758484829793,10.648862239809556,10.523788777415046,10.526160158937989,10.520581875581438,10.89487510486446,10.896574257152032,10.894189698573136,10.988826716975122,10.989680787027961,10.987980677898092,10.896641392070968,10.897209008239331,10.895052877517106,10.852282604489698,10.85465215050191,10.851005454211737,11.179121169364072,11.179412511032591,11.178216338759867,11.243907975789089,11.244398875919748,11.243000846176956,11.184349695212466,11.185183981593802,11.183833435095673,11.185295394052831,11.186105484415805,11.184710426183262,11.487853232578097,11.488349714608328,11.487445046937957,11.55774733773016,11.558127594230317,11.556937723883685
20,-0.875,8.996921129289777,9.01123296351277,8.99078250262616,8.37150164213602,8.393716430423646,8.356629665240806,9.09540929309514,9.099554026061112,9.089718588288827,9.345426096262562,9.350121334700326,9.334954546597771,9.221558101486307,9.234782307018948,9.214989179437953,8.678901574257912,8.686294895730052,8.656382823993582,9.33566873676956,9.342272622302199,9.319835979556968,9.542013023810863,9.543853345367102,9.539116408742055,9.446254125322158,9.448672754298975,9.437426396078267,9.004635694292052,9.015308852365763,8.999438588674137,9.583002136416498,9.587730577410555,9.571723251054888,9.80604789776564,9.80980043182382,9.803280451383628,9.775538328316776,9.778802123220157,9.773869137937186,9.561601442717116,9.564857844568396,9.552092470977383,9.983558687942248,9.986799385810466,9.981792237015071,10.074213208120906,10.078028565437625,10.073546587197633,10.111500166854853,10.115577391323182,10.109797807385743,10.076071970010831,10.079122546374602,10.0733614142966,10.398856070076057,10.401020884829762,10.397747953773127,10.421159456724192,10.421806606442251,10.41788259058001,10.364207623876208,10.365164417369908,10.363193883104522,10.432217337790455,10.43404113397971,10.429824625293517,10.703808759984476,10.704811016671446,10.702761283616619,10.687266102627603,10.687991276945143,10.68617054370172,10.667351967190143,10.668589544417802,10.666760986704576,10.800728804151323,10.801891611326159,10.80034611849174,11.043973975183754,11.04462437907997,11.04276046527648,11.024944532111535,11.026360324441987,11.024244631437313
21,-0.625,8.410561109973246,8.417429886647183,8.402508131565064,7.78071858376875,7.806066904137118,7.758371123333726,8.500341787264757,8.513062335590984,8.492215476007448,8.731824473464386,8.739725355779578,8.72608000184712,8.646837505608024,8.656673019654557,8.639797742349469,8.214492561744702,8.241639784691007,8.195414891952227,8.788302758211907,8.794171454423552,8.776794508914564,8.945641329367037,8.957493374704775,8.93925605853384,8.882462097209261,8.889087281346814,8.876543531413983,8.547085190807083,8.556870032599463,8.529227953358538,9.052307417079339,9.055374071152567,9.042349964067839,9.213455316250686,9.216882879326873,9.210750170583411,9.213039723413322,9.216242784324812,9.20809031631558,9.067858659743674,9.07653740870684,9.064413424381593,9.450006552488462,9.45249267087666,9.445954369887223,9.500341787264757,9.503004604100212,9.495593616794343,9.568678007035954,9.572998473234938,9.56398808285184,9.6122833596601,9.616146932475367,9.60722441070821,9.893908320857003,9.896881559142823,9.891185473426892,9.840191747652636,9.84173877227472,9.837294065991335,9.828739523201506,9.831882707249417,9.82245071647064,9.996247936397172,9.998520989277175,9.994288911775252,10.22426123954402,10.22616435482656,10.222974734468508,10.11992794198238,10.121986385016118,10.117852241419696,10.136620511911698,10.139508465659738,10.134789185534261,10.400341693507288,10.402057411581684,10.39974699904968,10.592264071724125,10.593589980240992,10.590929922607646,10.471999388653469,10.472649108447415,10.47152317720831
22,-0.375,7.772791175632315,7.795095920986637,7.763359249196114,7.311487200123015,7.326364514067552,7.2272515140567695,7.888613951247164,7.904240390411705,7.869979460325708,8.120222538152676,8.139543806003854,8.10521165320827,8.06140257475276,8.087795473107324,8.055017151293647,7.728748571729871,7.758858199218381,7.721297011311973,8.233050884758722,8.242600085911093,8.217215927697367,8.345359446595108,8.354861285652143,8.336124351356709,8.304345892392348,8.318747667497767,8.29059379149382,8.063387168374932,8.07866536900637,8.051015405677006,8.496556124801081,8.500983538101268,8.489230478356555,8.614284324289175,8.623101016932564,8.60756080340939,8.647078525278552,8.655817057360988,8.642871915388076,8.57658857128172,8.592006952547461,8.571357811340432,8.919700936990658,8.923610452521546,8.912464767275402,8.90640588372031,8.91347635653161,8.902874767337423,9.017079310889882,9.020462910803847,9.005834008584214,9.159821705350199,9.163019538101445,9.156602281401234,9.396868131783553,9.402065227520557,9.394951678562782,9.264381450983429,9.269104762281046,9.262401689744694,9.285288716542432,9.287689535911088,9.280733486195945,9.542615374380048,9.547061592514158,9.541862435399024,9.736060408869665,9.7378144035461,9.735345697190496,9.535785680521622,9.538216952251682,9.533887917030043,9.599106342338958,9.603938749389313,9.59748583219281,9.979116488589908,9.980172521502558,9.977590098426592,10.1333997568084,10.13421297585491,10.132027474102374,9.905015699887596,9.906643808879958,9.90383725364577
23,-0.125,7.199281257416901,7.240180145498729,7.144380387416356,6.817982920064081,6.846419623480052,6.785868562088656,7.3521426757541075,7.378473860337395,7.297838461770995,7.467917724078188,7.477577465508175,7.443125104987721,7.404248644208812,7.443743934505226,7.354237500820239,7.188285873115438,7.208306999503812,7.160464967229337,7.59010601145606,7.612203574674421,7.5832311979422,7.694131279096995,7.709256217262369,7.684470133884597,7.682244119365347,7.709121978954553,7.662090891148745,7.643033040067209,7.6636962798430694,7.632651004273487,7.960598174537236,7.973652217266817,7.950675849894981,8.01882519295877,8.026311105301511,8.002789584017783,8.076868544858325,8.089101002308746,8.06106948013982,8.089457672166347,8.107243199541276,8.08023768623307,8.377898540522306,8.38756977477847,8.369572316042294,8.306385185193433,8.316577416548826,8.29383099218526,8.444871030332346,8.454457241910431,8.437666128702801,8.669057265186758,8.683976053900512,8.66590424031709,8.875660461203498,8.878718239592601,8.871967785854492,8.677396631663541,8.683424437715244,8.673657801956667,8.720378460574768,8.729141330121612,8.7155356040988,9.081734640381551,9.084293148395837,9.078143289292,9.241117880411172,9.243898423510206,9.23887679050165,8.968450803655616,8.972508023270311,8.96601190071143,9.054023652184108,9.055969374150742,9.051684998840077,9.5483462006092,9.550496635506876,9.547357714996688,9.673506629922848,9.674323425426383,9.669839477480393,9.32401976526243,9.326583712015577,9.322529201504658
24,0.125,6.669440560822858,6.6830801774087565,6.658339108751444,6.250311253080882,6.296123027059153,6.123195597218308,6.809619263987895,6.836757895571034,6.77810221254183,6.888176075015071,6.930533418072017,6.848964995716933,6.835066386200374,6.864285139571593,6.822311069477945,6.72059308327024,6.734966925697803,6.68227778552803,7.089553548446087,7.105451674546688,7.071497135689728,7.044014351170683,7.0602074996833215,7.0151409514063,7.05265731267419,7.079695443370133,7.0480979744658425,7.062179375809088,7.084572961892653,7.042790493125125,7.354221824691064,7.370144277967878,7.348175664495397,7.362685809647269,7.386754353758329,7.330937740002688,7.455278639872793,7.4793207880054435,7.447108993500406,7.632497205160144,7.640495405799691,7.624440700983377,7.8511820939012456,7.85658510625087,7.83866700878621,7.709892195814605,7.7176233160614345,7.707056748428827,7.849135944147364,7.8625121285304616,7.842307479728798,8.211880646442575,8.214417603564335,8.19703363991437,8.371142148072646,8.381568924535786,8.366196231990248,8.07241801018651,8.084318448966519,8.060409293762024,8.15509439809227,8.162500085080374,8.149570748679452,8.637645454125664,8.639842788690387,8.632598519338783,8.761484128774766,8.763072337651806,8.75594784351215,8.372373462254304,8.375019209439237,8.36735042095856,8.50270912823022,8.508487421814651,8.499451496758976,9.105593738580156,9.109091244816122,9.10499068831461,9.20255867055848,9.20824162696237,9.20174106179216,8.754782115575301,8.758167124776714,8.751012451538688
25,0.375,6.020206081797822,6.052909016402444,5.955758463658578,5.8753725164725825,5.919389345456956,5.773914875713805,6.211164618395776,6.27331252514462,6.162053485827513,6.262317140843157,6.32639096862804,6.225620534806745,6.247209722580415,6.372302164545798,6.206462234677142,6.107945131480712,6.14837378853632,6.09109818103015,6.503761446522894,6.551456161837204,6.450752825166701,6.481933009027221,6.519318429220649,6.444356048998959,6.514277565208049,6.527296321640878,6.473798223145451,6.503761446522894,6.5630500814463755,6.477432507800545,6.831621008609506,6.848500370072281,6.811718674738745,6.7467994952091885,6.789186368856299,6.729779780621611,6.809028495130129,6.840887787535152,6.794973540256693,7.193261820384366,7.207541562929236,7.160517087162459,7.343658292851343,7.365705629935661,7.339489310916626,7.030455394803747,7.057929817777495,7.012779381500459,7.267116023724926,7.296647307682929,7.2585593159474815,7.689259160339929,7.69795463511811,7.679000311817398,7.831020186080794,7.8392390132290775,7.820159417188264,7.48483352238485,7.4931065518366005,7.473067702398095,7.57271085521277,7.578907489833038,7.5661590717544,8.138021327345468,8.145426046443806,8.129251437226186,8.242611926570497,8.24744947918177,8.235372329531028,7.766072914171458,7.772293534634588,7.753357814707411,7.931244373402957,7.940061319293713,7.922601939605178,8.639968911283443,8.644339728157375,8.638414715181963,8.7198626359477,8.722174400738938,8.717768508409616,8.168458714520613,8.173774332423749,8.166970739350534
26,0.625,5.6253725164725825,5.676525038919964,5.523914875713805,5.55691513581673,5.587583955583183,5.404728467994596,5.841758370387437,5.899530365736262,5.824944871377786,5.757044635739851,5.802909016402444,5.692319306103196,5.700006134769486,5.744298269298359,5.612889820847953,5.763675214638864,5.8212721688818165,5.714099080426438,6.019678240489526,6.0748509156599475,5.934292471995474,5.948452652879638,5.957474183442342,5.9202060107168695,5.956968503802168,5.999509610471995,5.891761026481349,6.102493771192245,6.151927164301704,6.032763420943314,6.296313797208358,6.3319480703876,6.276327274421635,6.189643946911145,6.223433116371612,6.163611017162134,6.276569739012601,6.3034354214469275,6.248966348326001,6.623559175709114,6.641430382435435,6.565058133575865,6.794777514280062,6.820349119688637,6.779085779580971,6.481950374170269,6.5026478538348575,6.448302993872962,6.6253725164725825,6.662001411834743,6.6143771321711196,7.222427487188269,7.2404980635835,7.2145771871149575,7.32271085521277,7.332189830997422,7.315686755794956,6.803269576391526,6.830892648949136,6.786990041542289,6.96366296362825,6.972442202405503,6.951879057097735,7.678050430109386,7.688192576707693,7.673522879804979,7.756309053255749,7.761405699512185,7.751520164810162,7.171503721386632,7.184680527379595,7.16398813623037,7.351692128583358,7.362777217034025,7.344150914162154,8.186796915742258,8.190290958304521,8.18507570526805,8.249633120561029,8.252767393346458,8.245577997468693,7.564371468942826,7.567157160594132,7.5561687794558825
27,0.875,4.73552396425522,4.8736830702621825,4.642544244875596,4.89825126175292,5.041266062007015,4.804047142120789,5.156529276995951,5.263739246643819,5.10507713778477,5.26233300316399,5.339946397393637,5.196011772852054,5.212645218974883,5.331220552627325,5.123560543478782,5.185492972931268,5.214221607209837,5.109104627067813,5.493471828550577,5.579039873259602,5.449090866818705,5.384327359125509,5.472282529480639,5.3461841273451,5.450006134769486,5.5152516028738185,5.365118882107029,5.539229319111252,5.599819246808847,5.462325240730067,5.766013286403121,5.857292654074014,5.6881843426846705,5.586225881787476,5.625385685513408,5.561952187142568,5.68090301336324,5.722377095669469,5.64837378853632,6.139735482370592,6.161176731084751,6.133274421248143,6.258797343349085,6.281797353477394,6.216627676975716,5.908975127144693,5.939643946911145,5.851527598420224,6.093805000578033,6.112830215323419,6.042202378176883,6.7656450841920845,6.780605008141634,6.750914206097489,6.850377469494339,6.859031120310022,6.83322919212106,6.235710523043576,6.257897054427463,6.20809426646899,6.335605389601095,6.359224235464054,6.327357270085616,7.150193503551947,7.153813200043815,7.144158563380596,7.210402161826336,7.220956280969026,7.20089599876988,6.506375975897364,6.525258472495822,6.495562431816448,6.740626443431704,6.753073291048206,6.718912396396515,7.707895133830928,7.711822243420527,7.704074832343547,7.748169489781865,7.752830549767854,7.745317771695257,6.963176988754618,6.979166220609545,6.953132316615692
28,1.125,3.9212525338166575,4.296611272733852,3.3886139512471636,3.9212525338166575,4.153401240072826,3.3886139512471636,4.48552396425522,4.6236830702621825,4.281719717332506,4.444131279096995,4.52331252514462,4.222282529480639,4.52331252514462,4.67763503943813,4.444131279096995,4.805859115114588,4.937170867414647,4.514538600837115,5.0351958861234944,5.078810031275677,4.933808570760694,4.7865539599192015,4.9281462417645585,4.699403784200301,4.875495043255983,4.964221607209837,4.641687492250532,5.176525038919964,5.232016630037919,5.023914875713805,5.29538962781607,5.345044346834664,5.165447159702894,5.067380569494896,5.166106680682948,5.023914875713805,5.1253725164725825,5.244298269298359,5.033857535351232,5.602493771192245,5.648902215382515,5.567590898540333,5.766350573830914,5.804648959035423,5.696693065303324,5.263675214638864,5.392152812238098,5.158125546757639,5.444131279096995,5.520407534501213,5.410929825480356,6.296611272733852,6.301753208715853,6.272068899064476,6.375589149786,6.384886759439741,6.360353542134942,5.672017983710669,5.707435879384291,5.650633336685681,5.774545052446186,5.820416175293876,5.740269732505717,6.698679356205969,6.70165626412084,6.675335726247328,6.739698379059474,6.753250211052554,6.732523605945255,5.970470556486839,5.998111343945252,5.9004973122260385,6.107832204486644,6.128976640741407,6.090181936303091,7.239663721807149,7.248772212565442,7.232932946993525,7.273820919995966,7.281406508396203,7.270429005621937,6.294777514280062,6.315236980082581,6.2706207322476555
29,1.375,3.4951612747609766,3.7961912704249574,-inf,4.308074631403832,4.373683070262183,4.097221266088939,4.23552396425522,4.373683070262183,3.9722825294806388,3.9722825294806388,4.097221266088939,3.4951612747609766,3.7961912704249574,4.046611272733852,3.653523766856226,4.194131279096995,4.39825126175292,3.882551101099706,4.449403784200301,4.5365539599192015,4.194131279096995,3.9722825294806388,4.312065114136637,3.7961912704249574,3.9722825294806388,4.154126117425411,3.7961912704249574,4.76233300316399,4.848500370072281,4.637550740879813,4.80691513581673,4.848500370072281,4.711063087965008,4.495161274760976,4.5365539599192015,4.2307601744591565,4.656529276995951,4.72561019613925,4.421503721386632,5.063362998827971,5.129840026939658,4.978605922859511,5.211164618395776,5.248591116336399,5.146051352617289,4.837583955583183,4.895180909826135,4.730689721668526,4.942319306103196,5.066170947070281,4.86511888210703,5.704676289303608,5.7210905344392415,5.685492972931268,5.794014351170683,5.835526059163044,5.74577642175161,5.007044635739851,5.109214380748195,4.964099080426438,5.194131279096995,5.243349301767177,5.1204737257226505,6.220664543620292,6.234385411218295,6.212998142247902,6.263058890779067,6.280234729170869,6.253042955806905,5.314705210302845,5.352493771192245,5.261871482023236,5.590330626192731,5.608435967225327,5.548547074578458,6.723946475741625,6.729739294513452,6.718864838283512,6.7493466842230685,6.754879356528872,6.745044176624671,5.7243309773000774,5.7406739425751265,5.674827943451475
30,1.625,3.245161274760976,3.8600584907941107,-inf,,,,,,,,,,,,,3.89837378853632,4.14825126175292,3.7222825294806388,,,,,,,2.9441312790969953,3.245161274760976,-inf,4.199403784200301,4.2688251929587695,4.14825126175292,4.266350573830914,4.437170867414647,4.14825126175292,3.7222825294806388,3.9041261174254114,3.403523766856226,3.944131279096995,4.031912696906537,3.610649259651876,4.707559272659933,4.744298269298359,4.5961841273451,4.763675214638864,4.8212721688818165,4.714099080426438,4.02331252514462,4.090259314775233,3.944131279096995,4.4212525338166575,4.526649162701058,4.359104627067813,5.240796469358527,5.287027477482269,5.211021211568048,5.302066126097449,5.321583242121569,5.275356060117727,4.546191270424957,4.609149104509468,4.500433779864283,4.668407148697784,4.692319306103196,4.623195597218308,5.766952924400099,5.797050225024252,5.748788556117389,5.789229319111252,5.810253141142837,5.7746429611393575,4.836225881787476,4.885443904457657,4.773563712714594,4.956968503802167,4.989923511826555,4.93535735478949,6.253761446522894,6.2662512951742,6.235446838612638,6.287342869276743,6.291843695531442,6.2662678431930985,5.177127389489149,5.2121472998789145,5.145200510248301
31,1.875,,,,3.539229319111252,3.6941312790969953,3.382551101099706,3.7355239642552203,3.873683070262183,3.6425442448755962,2.6941312790969953,2.995161274760976,-inf,,,,2.6941312790969953,2.995161274760976,-inf,3.2961912704249574,3.4034012400728257,2.995161274760976,2.995161274760976,3.2961912704249574,-inf,2.995161274760976,3.1882858731154378,-inf,3.2961912704249574,3.4722825294806388,2.6386139512471636,,,,,,,2.995161274760976,3.1882858731154378,-inf,4.238199323447271,4.3753725164725825,4.10101194914612,4.185492972931268,4.263739246643819,4.0138617734272195,3.393101283433014,3.6100584907941107,3.153523766856226,3.6941312790969953,3.840259314775233,3.5972212660889387,4.706968503802168,4.78134462032861,4.612581021498153,4.758589268323914,4.785305639803877,4.719437144361765,3.924580200475269,3.995161274760976,3.77331252514462,4.092071287769032,4.199281257416901,4.0138617734272195,5.19106092717021,5.212960954708094,5.166595175703985,5.22561019613925,5.253702781879437,5.206068088415351,4.273914875713805,4.367336560876041,4.1712525338166575,4.384327359125509,4.467625171367966,4.211063087965008,5.778707557031326,5.791985290199825,5.756818534076348,5.799300707096327,5.80794098176994,5.786795791626188,4.5266401918032315,4.566170947070281,4.422647383856762
32,2.125,,,,,,,,,,,,,,,,3.39837378853632,3.590259314775233,3.2222825294806388,,,,,,,,,,3.3472212660889387,3.490236066343034,3.2222825294806388,3.2892293191112523,3.4041261174254114,3.046191270424958,2.7451612747609766,3.046191270424958,-inf,2.4441312790969953,3.046191270424958,-inf,3.722884880049824,3.7865539599192015,3.616734210306855,,,,,,,3.2222825294806388,3.4441312790969953,3.046191270424958,4.282980369834251,4.3402163645202805,4.236522968595249,4.352616297975645,4.384249145844714,4.256242120300095,3.2892293191112523,3.490236066343034,3.2222825294806388,3.2892293191112523,3.623683070262183,2.903523766856226,4.708949102106532,4.753761446522894,4.6188305674677705,4.689643946911145,4.763695345189159,4.653002417343921,3.6202225381526767,3.6994037842003014,3.4807601744591565,3.9756101961392503,4.058184385084215,3.7399182193486045,5.339000935842248,5.366379113828221,5.3265875084851,5.356884582768318,5.369567142358819,5.336136786601625,4.023914875713805,4.169389345456956,3.933808570760694
33,2.375,,,,,,,,,,,,,,,,2.495161274760976,2.7961912704249574,2.1386139512471636,,,,,,,,,,2.495161274760976,2.495161274760976,-inf,,,,,,,,,,3.39825126175292,3.4276350394381296,3.230760174459156,3.1941312790969953,3.27331252514462,3.0317197173325066,2.495161274760976,2.495161274760976,-inf,,,,3.7381993234472706,3.8717382318174884,3.699281257416901,,,,,,,2.495161274760976,2.7961912704249574,2.1386139512471636,4.128629730340563,4.212165681801523,4.039229319111252,4.153172671418089,4.182511844319004,4.10197242167994,2.9722825294806388,3.27331252514462,2.653523766856226,2.9722825294806388,3.1941312790969953,2.653523766856226,4.752839849630161,4.781797353477394,4.719124226980169,4.779592008605496,4.801285945497506,4.762051207232029,3.39825126175292,3.4756191670370766,3.340259314775233
34,2.625,,,,2.245161274760976,2.5461912704249574,-inf,,,,,,,,,,2.245161274760976,2.5461912704249574,-inf,,,,,,,,,,2.9855239642552203,3.0620651141366366,2.8472212660889387,,,,,,,,,,2.789229319111252,3.02331252514462,2.403523766856226,,,,,,,2.245161274760976,2.245161274760976,-inf,3.4212525338166575,3.539186368856299,3.3243425208086013,,,,,,,,,,3.807454139217451,3.8545422190116834,3.610649259651876,,,,,,,2.8472212660889387,2.944131279096995,2.632551101099706,4.266350573830914,4.31171081352291,4.231933009027221,4.253761446522894,4.28985779187117,4.200752825166701,2.789229319111252,2.944131279096995,2.7222825294806388
35,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.840259314775233,3.0003417872647566,2.730760174459156,,,,,,,1.9951612747609764,2.4034012400728257,-inf,3.2504337798642826,3.3288100312756774,3.154728467994597,3.26233300316399,3.3081843850842145,3.183808570760694,1.9951612747609764,2.2961912704249574,-inf,,,,3.743349301767177,3.799981953482139,3.71845272123856,,,,,,
36,3.125,,,,,,,,,,,,,,,,1.7451612747609764,2.0461912704249574,-inf,,,,,,,,,,1.7451612747609764,2.0461912704249574,-inf,,,,,,,,,,2.444131279096995,2.623683070262183,2.3472212660889387,,,,,,,,,,2.2222825294806388,2.2222825294806388,2.0461912704249574,,,,,,,,,,2.859104627067813,2.9371708674146464,2.6715037213866313,,,,,,,1.7451612747609764,2.0461912704249574,-inf,3.2434718285505766,3.3312982999917695,3.143101283433014,3.3014637755282634,3.378629730340563,3.2503112530808824,1.7451612747609764,2.0461912704249574,-inf
37,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4951612747609764,1.688285873115438,1.1386139512471638,,,,,,,,,,,,,,,,,,,,,,1.9722825294806388,2.2402360663430336,1.8825511010997058,,,,,,,,,,2.27331252514462,2.4494037842003014,2.27331252514462,,,,,,,,,,2.7739148757138055,2.85309612176143,2.6642476322479993,,,,,,
38,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2451612747609764,1.5461912704249576,-inf,,,,,,,,,,1.4212525338166577,1.653401240072826,0.8886139512471638,,,,,,,,,,1.89837378853632,2.0976412683978327,1.7222825294806388,,,,,,,,,,2.4212525338166575,2.4926435354380305,2.319977715406151,,,,,,
39,3.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9951612747609764,1.2961912704249574,-inf,,,,,,,,,,1.64837378853632,1.77331252514462,1.4722825294806388,,,,,,,,,,1.2961912704249574,1.5466112727338515,0.6386139512471637,,,,,,,,,,1.89825126175292,2.062604117537357,1.77331252514462,,,,,,
40,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7451612747609764,1.0461912704249576,-inf,,,,,,,,,,0.9212525338166575,1.2966112727338515,-inf,,,,,,,,,,1.2222825294806388,1.3472212660889387,1.0461912704249576,,,,,,
41,4.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0972212660889389,1.3120651141366366,0.9722825294806389,,,,,,,,,,0.9722825294806389,1.1941312790969951,0.653523766856226,,,,,,
42,4.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24516127476097646,0.653401240072826,-inf,,,,,,,,,,-0.05586872090300474,0.24516127476097646,-inf,,,,,,,,,,0.5461912704249576,0.5461912704249576,-0.11138604875283618,,,,,,
43,4.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5972212660889387,0.77331252514462,0.4545537625202072,,,,,,
44,5.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25483872523902346,0.15340124007282593,-inf,,,,,,
45,5.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,5.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7548387252390236,-0.45380872957504237,-inf,,,,,,
47,5.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
