,med_rad_L,mid_fir_L,low_rad_L,upp_rad_L,med_rad_U,mid_fir_U,low_rad_U,upp_rad_U,med_mst_L,med_sfr_L,low_sfr_L,upp_sfr_L,med_mst_U,med_sfr_U,low_sfr_U,upp_sfr_U,med_qir_L,low_qir_L,upp_qir_L,med_qir_U,low_qir_U,upp_qir_U,mid_sfr_L,med_qir_L_sfr,low_qir_L_sfr,upp_qir_L_sfr,mid_sfr_U,med_qir_U_sfr,low_qir_U_sfr,upp_qir_U_sfr
0,22.359794363000457,37.62801612855219,22.27585662902528,22.440063242134432,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1,22.451935962285155,37.71809849709794,22.36551673781291,22.53018516122374,0.0,0.0,0.0,0.0,8.419618714430651,1.0428405286148341,1.0030804628189625,1.1329810572179921,,,,,2.641222319536144,2.6132447267573475,2.6548609043952403,,,,,,,,,,,
2,22.544445098469637,37.80818086564368,22.454415760771724,22.62157049945069,0.0,0.0,0.0,0.0,8.570347248667023,1.0692760416907152,1.0139131284504785,1.1586867348454646,9.550640608376158,2.0657502687226215,2.0121721123450844,2.0926598286991007,2.638489808586666,2.6033391560042682,2.6552576876205483,2.6476106152060304,2.630885253586177,2.659918431608788,,,,,,,,
3,22.638700685299558,37.89826323418943,22.549629094613646,22.709852311167396,0.0,0.0,0.0,0.0,8.721075782903398,1.0954857365632382,1.0173315368773046,1.2189608946509347,9.664697191790859,2.0268104470501247,1.9943618896340167,2.1158303381902854,2.637885625908492,2.6012884353305132,2.6572381413336417,2.6398835375860994,2.628027892332445,2.657619958743405,,,,,,,,
4,22.73435534493056,37.988345602735166,22.64349556852812,22.80206250653145,0.0,0.0,0.0,0.0,8.87180431713977,1.1305811243563513,1.0320503000266164,1.2697277411761343,9.77875377520556,2.0658178607513347,2.0074030120111543,2.1528681571985344,2.639664955679189,2.6034209993705852,2.660657293769268,2.6425225465484026,2.6160175683209115,2.657241996714488,,,,,,,,
5,22.828460995475137,38.07842797128092,22.74285929355438,22.890992567667748,0.0,0.0,0.0,0.0,9.022532851376145,1.1692695427437658,1.0434755151504234,1.3416452474814269,9.892810358620261,2.0596622841355514,2.0148588863836063,2.144269007340261,2.6409812375611423,2.5990636219653105,2.6623806108794987,2.6386636889457016,2.6145160745786846,2.656397777209172,,,,,,,,
6,22.91947322100122,38.16851033982665,22.83334940359952,22.98187901778551,0.0,0.0,0.0,0.0,9.173261385612516,1.1983870628358284,1.0545781518228252,1.3971784478974574,10.006866942034963,2.075283389636039,2.0144064269167794,2.189069792657523,2.641928534488464,2.5959578900409577,2.666084431139939,2.6401235044030464,2.618380208779735,2.6568102348210982,,,,,,,,
7,23.016080325972425,38.258592708372404,22.9368206080969,23.075639461481185,0.0,0.0,0.0,0.0,9.323989919848891,1.2308297704963762,1.052301830211743,1.457893526938108,10.120923525449664,2.095322618743629,2.018305370220612,2.2225114425598034,2.643664775518886,2.601557296795018,2.671586600363415,2.6373338022887403,2.6077090570006884,2.6597167478615393,,,,,,,,
8,23.109103819121813,38.34867507691814,23.035945932578013,23.16543392354586,0.0,0.0,0.0,0.0,9.474718454085263,1.2458018858391897,1.0420011241403508,1.5125011527480487,10.234980108864365,2.114644420831155,2.0203268264742706,2.2601281692185755,2.6484893512376466,2.6041213799890643,2.6839199895901786,2.641646466921067,2.61107279706422,2.6620747890308842,,,,,,,,
9,23.20535333232187,38.43875744546389,23.135431753333034,23.25489365313856,0.0,0.0,0.0,0.0,9.625446988321638,1.2355816190821007,1.0182471241577602,1.5508577957523408,10.349036692279066,2.127514409095208,2.0218080037502055,2.2944528466638827,2.6563768888547266,2.6084788820345604,2.7047312707358433,2.6437344922560087,2.61632248011887,2.665347258942343,,,,,,,,
10,23.296209388921724,38.52883981400963,23.23416178130603,23.34832124344476,0.0,0.0,0.0,0.0,9.77617552255801,1.2086551626425583,0.9967494695441227,1.5704504966981452,10.463093275693767,2.1387216622397527,2.021981760712205,2.3228788516537593,2.667076942020822,2.6142302915201165,2.7212234014849144,2.6466738492714725,2.616521719139194,2.6744322265735283,,,,,,,,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.926904056794385,1.203278385710024,0.9983783359411559,1.5904899114288973,10.577149859108468,2.141857327782521,2.011429618711635,2.3567284198948086,2.678147909766537,2.6201744375089127,2.733363856483646,2.653702805657396,2.621298787148389,2.6869504914558773,,,,,,,,
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.077632591030756,1.212443179863651,1.0006541121587247,1.5993195193155523,10.69120644252317,2.15521550540683,2.029711371199332,2.3738777576553822,2.689121333902861,2.625804674071682,2.7445475647940634,2.658216463029646,2.6241604409988017,2.6979159553316374,,,,,,,,
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228361125267131,1.217313566503199,0.9953423874905183,1.5999073826285133,10.80526302593787,2.163548141202447,2.0176556942584623,2.390610639029577,2.6979997630599044,2.6262106934728346,2.755371539882973,2.6648707317881453,2.623048440030196,2.7122150257466195,,,,,1.6935946780340507,3.0095858516772225,2.9616681899472876,3.080495024441488
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.379089659503503,1.2084947431616428,0.9847959635725289,1.5832166502462486,10.919319609352572,2.1668232532594316,2.003449322528744,2.4648232584517404,2.70591248876989,2.6304898418886964,2.7718456460662684,2.6673958895729655,2.6235884301957535,2.7334960969062387,,,,,1.7740030962791171,2.897168711154549,2.879595992399209,2.985154136500819
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.529818193739878,1.210229500281315,0.9775339449294294,1.5957350542630562,11.033376192767273,2.190670272794022,1.9936081235569225,2.477603568464186,2.712955468795771,2.631866002101208,2.7944980459959994,2.6722674027840903,2.61843294015121,2.733846741430011,,,,,1.8544115145241835,2.8133398185226213,2.775356326970085,2.8692396608955524
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68054672797625,1.1962840778547945,0.959444365243595,1.603809862790807,11.147432776181974,2.233853099930226,1.9777469806127006,2.529430257882005,2.7238900940208897,2.6390970862598992,2.830206960632278,2.6844115060283684,2.6144391812840673,2.756258944463622,,,,,1.9348199327692504,2.7195862949781677,2.6858549010174366,2.759602254500417
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.831275262212625,1.1919223818342788,0.9343231431433596,1.5904934389225824,11.261489359596675,2.211430916895784,1.981642343995915,2.5148982564619886,2.740001232350771,2.645813999296406,2.8875521195410574,2.6879143585286513,2.6267925426819936,2.775136720500706,,,,,2.0152283510143167,2.658081742486612,2.6340772350938684,2.69549623034098
18,0.0,0.0,0.0,0.0,24.282372054584947,39.51974586801282,24.211876950961194,24.313790846621842,10.982003796448996,1.1842976601425006,0.8784415667951643,1.5959084431079085,11.375545943011376,2.140538516181359,1.9285844180431968,2.536572098537048,2.767426799727488,2.656218346693007,2.950722427236651,2.7089950856738305,2.658500684564545,2.8131819903751683,,,,,2.095636769259383,2.6474699026256445,2.609907685168546,2.6859071242757375
19,0.0,0.0,0.0,0.0,24.19421828895863,39.42966349946707,24.157397134093785,24.215836225883862,11.132732330685371,1.1495623227167582,0.8275027368799485,1.564852551866561,11.489602526426077,2.225862016648862,1.9389431380605955,2.59783304774356,2.7967289483099957,2.665861762363283,3.022847710839476,2.6904015827097663,2.61697513491805,2.7967304971789657,,,,,2.1760451875044495,2.6453503067553488,2.6111662498917285,2.682819341699446
20,0.0,0.0,0.0,0.0,24.101676357577958,39.33958113092133,24.052098493477605,24.137061365173714,11.283460864921743,1.0695930705678274,0.774494115978298,1.52252489995173,11.603659109840779,2.179075494899028,1.9208954371717115,2.4687945473379775,2.832559048579691,2.696522450213391,3.0608914771973725,2.7029486044446625,2.6020756851997655,2.8319419751614032,,,,,2.2564536057495164,2.644458297001865,2.608439630669281,2.6755285427754947
21,0.0,0.0,0.0,0.0,24.02067205229971,39.24949876237558,23.976305696198594,24.069225419293215,11.434189399158118,1.0097464079889171,0.7429822129421666,1.4103808550910413,11.71771569325548,2.233065768959775,1.9101117187672116,2.6544121261704867,2.8543953325597045,2.7231244856130328,3.0606402054506536,2.715317296801407,2.6562339695664483,2.8669749234535606,,,,,2.3368620239945828,2.6427711345108875,2.6055327277979514,2.6783938677325856
22,0.0,0.0,0.0,0.0,23.93095038760996,39.159416393829844,23.88495316714857,23.973990122105437,11.58491793339449,0.9714817053764377,0.7492503181154265,1.4047006010717664,11.831772276670181,2.2416860723022642,1.8450282042957917,2.6676990250636075,2.8508671267224948,2.729169232886994,3.0525560270295804,2.7134845174330664,2.6556200046542195,2.8648773345530807,,,,,2.417270442239649,2.643386184454439,2.61201843747256,2.677477355327218
23,0.0,0.0,0.0,0.0,23.833247048042963,39.06933402528409,23.79858894343964,23.88664514930463,11.735646467630865,0.9838151070973471,0.7741899871603196,1.3440379931171922,11.945828860084882,2.3394594174362675,1.8500182234317233,2.6557778717327425,2.8774489195911563,2.7456623215267917,3.069495638596539,2.681411069572576,2.646375649269451,2.828850298100044,,,,,2.4976788604847155,2.6435774089028534,2.606807530712422,2.6778565198669697
24,0.0,0.0,0.0,0.0,23.749716613404207,38.979251656738356,23.702707788128823,23.796185755238692,11.886375001867236,0.9907484031896677,0.776655184902314,1.3355251913377142,12.059885443499583,2.1914411090949457,1.8948836049172388,2.6758031442445307,2.8953555545164313,2.763796514483725,3.100174008589678,2.774414966249978,2.7143728675368357,2.8819770537571934,,,,,2.5780872787297824,2.6440567502966434,2.6227778927117313,2.6812838909154557
25,0.0,0.0,0.0,0.0,23.66244311538162,38.889169288192605,23.61877168527341,23.70569968884287,12.037103536103611,1.0294011693219316,0.7905528201362529,1.3168516481602712,,,,,2.8981237911508337,2.787903096952313,3.1191630356045037,,,,-0.02860774653348397,3.5894571651381444,3.479095644535627,3.776962856743452,2.6584956969748488,2.6379183715932655,2.604119371131614,2.6626788537682313
26,0.0,0.0,0.0,0.0,23.564986246959094,38.79908691964687,23.51779894667141,23.61104173391555,12.187832070339983,1.0969850956024314,0.8192389916170413,1.2808578185118071,,,,,2.9211490529878397,2.773229469737724,3.3085900852885937,,,,0.5222596028802355,3.0555645922466255,2.93080140859046,3.2450961750159126,2.738904115219915,2.6404372333023147,2.601006779865031,2.6737032641363365
27,0.0,0.0,0.0,0.0,23.477502232284294,38.70900455110112,23.426844979674485,23.52370684365742,12.338560604576358,1.1575642580512957,0.9192230736431956,1.5216804114276286,,,,,2.7952755723994454,2.6569080547299504,3.047703799490663,,,,1.073126952293955,2.6952319838289682,2.6279015514179225,2.770907582154999,2.8193125334649816,2.653331712453909,2.6276028805535057,2.672403524122101
28,0.0,0.0,0.0,0.0,23.386642949022455,38.61892218255538,23.327360009899984,23.440130955589893,12.48928913881273,1.2285231236824485,0.9729019530793888,1.4874917080218333,,,,,2.9527001503132357,2.824319226477808,3.0636732120007344,,,,1.6239943017076746,2.655529308078844,2.6032579893179846,2.7186754175476455,2.8997209517100484,2.646993061170093,2.6075136986733454,2.670853022865819
29,0.0,0.0,0.0,0.0,23.296209388921724,38.52883981400963,23.23416178130603,23.34832124344476,,,,,,,,,,,,,,,,,,,,,,
